1.88	0.337	0.103	-1.87333	0	1.23175	2.91059	0	4.42662	0	0	0	
1.89	0.337	0.103	-1.84371	0	1.27566	3.01351	0	4.35541	0	0	0	
1.9	0.337	0.103	-1.81307	0	1.31885	3.11466	0	4.28184	0	0	0	
1.91	0.337	0.103	-1.78142	0	1.36128	3.21399	0	4.20593	0	0	0	
1.92	0.337	0.103	-1.7488	0	1.40295	3.31144	0	4.12775	0	0	0	
1.93	0.337	0.103	-1.7152	0	1.44383	3.40697	0	4.04733	0	0	0	
1.94	0.337	0.103	-1.68067	0	1.48389	3.50053	0	3.96473	0	0	0	
1.95	0.337	0.103	-1.6452	0	1.52311	3.59206	0	3.88	0	0	0	
1.96	0.337	0.103	-1.60884	0	1.56148	3.68151	0	3.79317	0	0	0	
1.97	0.337	0.103	-1.57158	0	1.59896	3.76885	0	3.70431	0	0	0	
1.98	0.337	0.103	-1.53347	0	1.63555	3.85402	0	3.61347	0	0	0	
1.99	0.337	0.103	-1.49451	0	1.67122	3.93699	0	3.5207	0	0	0	
2	0.337	0.103	-1.45474	0	1.70596	4.01769	0	3.42605	0	0	0	
2.01	0.337	0.103	-1.41417	0	1.73974	4.09611	0	3.32959	0	0	0	
2.02	0.337	0.103	-1.37283	0	1.77254	4.17219	0	3.23135	0	0	0	
2.03	0.337	0.103	-1.33074	0	1.80435	4.2459	0	3.13142	0	0	0	
2.04	0.337	0.103	-1.28792	0	1.83516	4.31719	0	3.02983	0	0	0	
2.05	0.337	0.103	-1.24441	0	1.86494	4.38604	0	2.92664	0	0	0	
2.06	0.337	0.103	-1.20022	0	1.89369	4.45241	0	2.82193	0	0	0	
2.07	0.337	0.103	-1.15537	0	1.92137	4.51626	0	2.71575	0	0	0	
2.08	0.337	0.103	-1.1099	0	1.94799	4.57757	0	2.60815	0	0	0	
2.09	0.337	0.103	-1.06383	0	1.97353	4.6363	0	2.4992	0	0	0	
2.1	0.337	0.103	-1.01719	0	1.99797	4.69242	0	2.38896	0	0	0	
2.11	0.337	0.103	-0.969999	0	2.0213	4.74591	0	2.2775	0	0	0	
2.12	0.337	0.103	-0.922285	0	2.04352	4.79674	0	2.16488	0	0	0	
2.13	0.337	0.103	-0.874077	0	2.0646	4.84488	0	2.05115	0	0	0	
2.14	0.337	0.103	-0.825401	0	2.08453	4.89032	0	1.93639	0	0	0	
2.15	0.337	0.103	-0.776284	0	2.10332	4.93304	0	1.82067	0	0	0	
2.16	0.337	0.103	-0.726754	0	2.12094	4.973	0	1.70403	0	0	0	
2.17	0.337	0.103	-0.676838	0	2.13739	5.0102	0	1.58656	0	0	0	
2.18	0.337	0.103	-0.626564	0	2.15267	5.04462	0	1.46831	0	0	0	
2.19	0.337	0.103	-0.575959	0	2.16676	5.07624	0	1.34935	0	0	0	
2.2	0.337	0.103	-0.525053	0	2.17965	5.10505	0	1.22975	0	0	0	
2.21	0.337	0.103	-0.473873	0	2.19135	5.13104	0	1.10957	0	0	0	
2.22	0.337	0.103	-0.422446	0	2.20184	5.15419	0	0.988887	0	0	0	
2.23	0.337	0.103	-0.370803	0	2.21112	5.17451	0	0.867759	0	0	0	
2.24	0.337	0.103	-0.31897	0	2.21919	5.19197	0	0.746255	0	0	0	
2.25	0.337	0.103	-0.266978	0	2.22605	5.20658	0	0.624443	0	0	0	
2.26	0.337	0.103	-0.214853	0	2.23168	5.21833	0	0.50239	0	0	0	
2.27	0.337	0.103	-0.162625	0	2.23609	5.22722	0	0.380162	0	0	0	
2.28	0.337	0.103	-0.110323	0	2.23928	5.23325	0	0.257827	0	0	0	
2.29	0.337	0.103	-0.0579746	0	2.24125	5.23641	0	0.135451	0	0	0	
2.3	0.337	0.103	-0.00560895	0	2.24199	5.23672	0	0.0131011	0	0	0	
2.31	0.337	0.103	0.0467455	0	2.24151	5.23417	0	-0.109156	0	0	0	
2.32	0.337	0.103	0.0990602	0	2.23981	5.22877	0	-0.231253	0	0	0	
2.33	0.337	0.103	0.151307	0	2.23689	5.22053	0	-0.353125	0	0	0	
2.34	0.337	0.103	0.203457	0	2.23275	5.20945	0	-0.474705	0	0	0	
2.35	0.337	0.103	0.255481	0	2.2274	5.19554	0	-0.595927	0	0	0	
2.36	0.337	0.103	0.307353	0	2.22083	5.17883	0	-0.716726	0	0	0	
2.37	0.337	0.103	0.359044	0	2.21306	5.15931	0	-0.837038	0	0	0	
2.38	0.337	0.103	0.410525	0	2.20409	5.137	0	-0.956796	0	0	0	
2.39	0.337	0.103	0.46177	0	2.19393	5.11192	0	-1.07594	0	0	0	
2.4	0.337	0.103	0.51275	0	2.18258	5.08409	0	-1.1944	0	0	0	
2.41	0.337	0.103	0.563438	0	2.17005	5.05353	0	-1.31212	0	0	0	
2.42	0.337	0.103	0.613807	0	2.15634	5.02025	0	-1.42903	0	0	0	
2.43	0.337	0.103	0.66383	0	2.14147	4.98428	0	-1.54507	0	0	0	
2.44	0.337	0.103	0.713479	0	2.12544	4.94564	0	-1.66018	0	0	0	
2.45	0.337	0.103	0.762729	0	2.10827	4.90435	0	-1.77429	0	0	0	
